GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
ENSG00000231510    1    5146519    5150959     15       4  807553       1.8839     0.029789
ENSG00000284616    1    5361988    5367454     13       3  807553      -1.3065      0.90431
ENSG00000284692    1    5538796    5553117     49       7  807553        1.258       0.1042
ENSG00000260972    1    5553038    5554734      8       2  807553       1.6243     0.052156
ENSG00000236948    1    5621769    5728355    479      71  807553         1.45     0.073536
ENSG00000131697    1    5922871    6052533    420      23  807553       1.5736     0.057788
ENSG00000069424    1    6051526    6161253    276      40  807553      0.29563      0.38375
ENSG00000116254    1    6161853    6240183    266      27  807553      -1.1663      0.87824
ENSG00000116251    1    6241329    6269449     64      11  807553     -0.33376      0.63072
ENSG00000158286    1    6265535    6281359     38       5  807553      -1.4118      0.92099
ENSG00000116237    1    6281253    6296032     27       4  807553     -0.69925       0.7578
ENSG00000225077    1    6296300    6299504      6       3  807553     -0.97435      0.83506
ENSG00000158292    1    6307406    6321035     35       2  807553     -0.98849      0.83854
ENSG00000097021    1    6324329    6454451    451      24  807553         1.39     0.082267
ENSG00000271746    1    6453615    6454451      5       2  807553     -0.25807      0.60182
ENSG00000069812    1    6472478    6484730     39       7  807553      0.91977      0.17885
ENSG00000187017    1    6484836    6521427    105      11  807553      0.39628      0.34595
ENSG00000231868    1    6503094    6507066      6       2  807553      0.79949        0.212
ENSG00000215788    1    6521211    6526255      8       2  807553      0.38039      0.35183
ENSG00000171680    1    6526152    6580121    151      25  807553      0.31718      0.37556
ENSG00000162408    1    6581407    6614595    131       6  807553     -0.80122       0.7885
ENSG00000173662    1    6615241    6639817     64      11  807553     -0.88699      0.81246
ENSG00000204859    1    6640061    6649340     12       6  807553       1.2723      0.10163
ENSG00000162413    1    6650784    6674667     52      13  807553       2.3634    0.0090547
ENSG00000116273    1    6673745    6684093     21       5  807553       2.3108     0.010423
ENSG00000041988    1    6684926    6695646     35       8  807553       2.2143     0.013405
ENSG00000007923    1    6694228    6761984    167      21  807553       3.2312   0.00061636
ENSG00000228750    1    6784697    6790072     17       5  807553       1.9817     0.023758
ENSG00000284744    1    6828014    6830098     12       2  807553      -1.2692      0.89781
ENSG00000237436    1    6843952    6844903      1       1  807553     -0.14767       0.5587
ENSG00000171735    1    6845384    7829766   2894     220  807553       3.4032   0.00033302
ENSG00000237365    1    7068436    7074339     35      11  807553       2.0489     0.020238
ENSG00000237728    1    7442548    7449814     29       7  807553       1.3636     0.086352
ENSG00000270171    1    7753184    7754904      4       2  807553      0.96171       0.1681
ENSG00000270035    1    7758363    7758932      3       2  807553      -1.4435      0.92556
ENSG00000269978    1    7760764    7761030      2       1  807553       1.5498     0.060592
ENSG00000049245    1    7831329    7841492     36       9  807553      0.78708      0.21562
ENSG00000049246    1    7844380    7905237    248      31  807553       1.4911      0.06797
ENSG00000236266    1    7870302    7887402     69      14  807553       1.7806      0.03749
ENSG00000049247    1    7903143    7913572     39      12  807553       2.0728     0.019095
ENSG00000049249    1    7975954    8003225     63       9  807553        1.023      0.15315
ENSG00000116288    1    8014351    8045565     67      11  807553      0.29527      0.38389
ENSG00000284747    1    8051194    8065372     22       3  807553     0.065802      0.47377
ENSG00000284716    1    8058247    8059994      1       1  807553      0.11329       0.4549
ENSG00000116285    1    8064464    8086368     32       6  807553     -0.31909      0.62517
ENSG00000238290    1    8086798    8182762    187      15  807553    -0.087374      0.53481
ENSG00000227634    1    8262489    8275270     49      10  807553     0.070695      0.47182
ENSG00000233645    1    8278250    8280589     22       3  807553     0.021219      0.49154
ENSG00000162426    1    8377886    8404227     84      13  807553       2.1606     0.015363
ENSG00000142599    1    8412457    8877702    761      31  807553        5.024   2.5303e-07
ENSG00000232912    1    8484705    8494898     17       5  807553       4.5812   2.3121e-06
ENSG00000074800    1    8921059    8939309     25       5  807553      0.96995      0.16604
ENSG00000230679    1    8938894    8939953      2       1  807553      0.79036      0.21466
ENSG00000131686    1    9005926    9035151    135      28  807553      0.57799      0.28164
ENSG00000197241    1    9063359    9086404     77      21  807553      0.12089      0.45189
ENSG00000142583    1    9095166    9148537    200      28  807553      -1.4365      0.92457
ENSG00000180758    1    9160364    9189229     85      13  807553     -0.56796      0.71497
ENSG00000228526    1    9208070    9258965    114      26  807553       2.2553     0.012057
ENSG00000234546    1    9242063    9256343     43       7  807553       2.8315    0.0023162
ENSG00000049239    1    9294834    9331396    105      20  807553     -0.40686      0.65794
ENSG00000171621    1    9352939    9429591    347      49  807553     0.021794      0.49131
ENSG00000284652    1    9481157    9482921      6       2  807553       1.3363     0.090729
ENSG00000284693    1    9485153    9500623     84       9  807553       1.4952     0.067429
ENSG00000235263    1    9561151    9563530      8       3  807553       2.1319     0.016509
ENSG00000171612    1    9599541    9645237     58       8  807553       1.2064      0.11384
ENSG00000188807    1    9648980    9674931     38       7  807553        1.711     0.043544
ENSG00000171608    1    9711790    9789172    145      29  807553      0.63631      0.26229
ENSG00000179840    1    9712668    9714644      4       1  807553      0.99979      0.15871
ENSG00000231789    1    9732484    9747613     42       9  807553      0.78301      0.21681
ENSG00000171603    1    9789084    9884584    138      17  807553      0.15286      0.43926
ENSG00000178585    1    9908334    9970394     75      13  807553     -0.97705      0.83573
ENSG00000223989    1    9908376    9910212      4       2  807553     -0.81163       0.7915
ENSG00000162441    1    9982171   10003465     51      10  807553     -0.59691      0.72472
ENSG00000173614    1   10003486   10045559     86      12  807553      -1.4677      0.92891
ENSG00000162444    1   10057264   10076078     41       6  807553     -0.92648       0.8229
ENSG00000130939    1   10092890   10241297    333      21  807553      -0.6564      0.74422
ENSG00000054523    1   10270863   10441661    558      17  807553     -0.16679      0.56623
ENSG00000284735    1   10441964   10447207     21       6  807553      0.17933      0.42884
ENSG00000284642    1   10455473   10457489      2       1  807553      0.65911      0.25491
ENSG00000142657    1   10458649   10480201     51       8  807553      0.55793      0.28844
ENSG00000271989    1   10489938   10490734      7       3  807553      0.99813      0.15911
ENSG00000251503    1   10490159   10512210     58       8  807553      0.78719      0.21558
ENSG00000160049    1   10516579   10532583     25       7  807553      0.52083      0.30124
ENSG00000203469    1   10518612   10519395      1       1  807553      0.76815       0.2212
ENSG00000142655    1   10532345   10690815    409      30  807553     -0.10479      0.54173
ENSG00000130940    1   10696661   10856707    390      67  807553       1.8156     0.034715
ENSG00000272078    1   10699298   10714390     43       9  807553      0.34441      0.36527
ENSG00000175262    1   11006528   11042094    112      13  807553      -1.7047      0.95588
ENSG00000120948    1   11072401   11086477     22       3  807553     0.091909      0.46339
ENSG00000277726    1   11072719   11090585     25       3  807553     0.072155      0.47124
ENSG00000009724    1   11086580   11107290     53       6  807553     -0.42874      0.66594
ENSG00000116649    1   11114641   11120081      8       3  807553      0.56274       0.2868
ENSG00000171824    1   11126675   11159938     88       5  807553      0.39021      0.34819
ENSG00000226849    1   11128528   11133154     15       2  807553     -0.26325      0.60382
ENSG00000230337    1   11159732   11162157      6       1  807553      0.66275      0.25374
ENSG00000198793    1   11166592   11322564    314       9  807553      0.19813      0.42147
ENSG00000225602    1   11203955   11209594      7       3  807553    -0.023369      0.50932
ENSG00000171819    1   11249398   11256038     14       2  807553       0.4602      0.32269
ENSG00000120942    1   11333263   11356106     36       5  807553       1.0286      0.15184
ENSG00000284646    1   11371791   11379150     19       6  807553      0.77147      0.22021
ENSG00000204624    1   11539223   11597641    156      16  807553        1.397     0.081204
ENSG00000235643    1   11669588   11673412     14       2  807553        1.669     0.047559
ENSG00000284708    1   11683615   11703473     60       9  807553       1.1743      0.12014
ENSG00000116661    1   11697075   11715842     38      11  807553       2.2075     0.013639
ENSG00000132879    1   11714432   11723384     19       6  807553     -0.38907      0.65139
ENSG00000116663    1   11724181   11734411     32       7  807553      -0.9729       0.8347
ENSG00000116670    1   11734537   11751707     60      11  807553      -1.4896      0.93183
ENSG00000162490    1   11751786   11785914     98      19  807553      0.49361      0.31079
ENSG00000177674    1   11796141   11814859     51       7  807553     -0.35243      0.63774
ENSG00000215910    1   11821844   11849642    150      11  807553      0.20641      0.41823
ENSG00000177553    1   11837134   11839676     24       3  807553       0.4373      0.33095
ENSG00000177000    1   11845780   11866977     83      11  807553       1.0964      0.13645
ENSG00000011021    1   11866153   11903201    197      14  807553       1.0523      0.14634
ENSG00000242349    1   11901074   11908136     33       6  807553     0.084138      0.46647
ENSG00000175206    1   11905766   11908402     18       5  807553     -0.12614      0.55019
ENSG00000120937    1   11917521   11918988      2       1  807553       -1.277       0.8992
ENSG00000116685    1   11979648   11986485     23       7  807553   -0.0050744      0.50202
ENSG00000083444    1   11994262   12035595    127      15  807553      0.43075      0.33333
ENSG00000116688    1   12040238   12073571     94      10  807553      0.30468       0.3803
ENSG00000116691    1   12079523   12092102     25       6  807553       1.2603      0.10379
ENSG00000120949    1   12123434   12204264    175      31  807553      0.81078      0.20875
ENSG00000028137    1   12227060   12269285    116      14  807553      0.91311      0.18059
ENSG00000048707    1   12290089   12572099    559      22  807553      0.92335      0.17791
ENSG00000229484    1   12587766   12588462      2       1  807553      0.63076       0.2641
ENSG00000162496    1   12627939   12677737    174      32  807553      0.13396      0.44672
ENSG00000204518    1   12704566   12727097     53       5  807553      0.25003      0.40128
ENSG00000188984    1   12776118   12788726     41       5  807553    -0.028504      0.51137
ENSG00000157330    1   12806163   12823847     48       9  807553      0.41623      0.33862
ENSG00000116726    1   12834984   12838049      5       2  807553      0.14023      0.44424
ENSG00000162494    1   13801445   13840543    148      29  807553      -1.4579      0.92757
ENSG00000259961    1   13839715   13842765     19       5  807553     0.062116      0.47524
ENSG00000162493    1   13909960   13944452    111      28  807553     -0.73344      0.76835
ENSG00000237445    1   13983806   13986405      5       2  807553      -1.5605      0.94068
ENSG00000116731    1   14026693   14151574    401      31  807553       -1.354      0.91213
ENSG00000189337    1   14219287   15444539   4823     343  807553       2.6606    0.0038997
ENSG00000231606    1   14548386   14549613      2       1  807553      0.79606        0.213
ENSG00000234593    1   14675450   14718071    183      41  807553       0.5622      0.28699
ENSG00000175147    1   15438311   15478960    184      20  807553    -0.018496      0.50738
ENSG00000171729    1   15479028   15546976    365      28  807553     -0.17829      0.57075
ENSG00000204464    1   15490840   15497813     27       7  807553      -1.0691       0.8575
ENSG00000142621    1   15573768   15726779    490      56  807553       1.8584     0.031557
ENSG00000233485    1   15653176   15670372     40       9  807553    -0.041344      0.51649
ENSG00000228140    1   15729475   15735929     12       4  807553       2.3964     0.008279
ENSG00000142634    1   15736391   15756839     64      19  807553       1.5536     0.060136
ENSG00000162438    1   15764935   15775737     24       9  807553       1.0812      0.13981
ENSG00000142615    1   15783223   15798586     64      10  807553      0.94946      0.17119
ENSG00000215704    1   15792404   15817895     88      15  807553      0.12175      0.45155
ENSG00000132906    1   15817327   15853029    137       9  807553     -0.29404      0.61564
ENSG00000116138    1   15853308   15918874    226      15  807553     -0.31858      0.62498
ENSG00000272510    1   15892106   15892451      1       1  807553     -0.83734       0.7988
ENSG00000116771    1   15898848   15911605     59       6  807553     -0.95849      0.83109
ENSG00000237301    1   15912631   15930121    109       7  807553     -0.62001      0.73238
ENSG00000197312    1   15943995   15995539    119       7  807553     0.031806      0.48731
ENSG00000116786    1   16010827   16061264    160      14  807553    -0.015045        0.506
ENSG00000237938    1   16046807   16063391     37       7  807553      0.14848      0.44098
ENSG00000162461    1   16062900   16067891      7       3  807553     -0.41019      0.65917
ENSG00000224459    1   16066546   16076391     29       7  807553      0.39664      0.34582
ENSG00000162460    1   16068917   16074477     15       4  807553      0.24324      0.40391
ENSG00000162458    1   16083102   16113089     70      12  807553       1.4919     0.067856
ENSG00000233954    1   16133664   16135843      9       2  807553       0.5827      0.28005
ENSG00000179743    1   16160969   16174642     41       9  807553      0.54237      0.29378
ENSG00000065526    1   16174359   16266955    156      20  807553      0.78636      0.21583
ENSG00000116809    1   16268364   16302627     60      15  807553      0.84419      0.19928
ENSG00000183888    1   16330731   16335302     16       5  807553      0.82854      0.20368
ENSG00000173641    1   16340523   16346089     44       5  807553      -0.1275      0.55073
ENSG00000186510    1   16345370   16360545     86      12  807553     -0.38167      0.64865
ENSG00000184908    1   16370231   16383803    120      13  807553      0.74487      0.22818
ENSG00000185519    1   16384264   16400127     75      11  807553       2.6939    0.0035314
ENSG00000142627    1   16450832   16482582     56      14  807553     0.030458      0.48785
ENSG00000227959    1   16481706   16483824      1       1  807553     -0.46798       0.6801
ENSG00000224621    1   16485761   16488378      8       3  807553       1.0555      0.14559
ENSG00000142632    1   16524349   16539104     58       7  807553      0.65633      0.25581
ENSG00000132881    1   16558195   16563657     14       5  807553      0.50572      0.30653
ENSG00000037637    1   16573334   16678949    229      14  807553      0.11547      0.45403
ENSG00000055070    1   16679070   16724640    110      13  807553      0.23401      0.40749
ENSG00000187144    1   16713612   16763919    144      24  807553       1.3439      0.08949
ENSG00000157191    1   16767167   16786573     52      14  807553      0.53354      0.29683
ENSG00000226029    1   16787443   16794976     32       7  807553     -0.53611      0.70406
ENSG00000224174    1   16847189   16848291      9       3  807553       1.3067     0.095663
ENSG00000058453    1   17066768   17299474     76      13  807553     -0.77854      0.78187
ENSG00000117122    1   17300997   17307330     19       4  807553    0.0025027        0.499
ENSG00000226526    1   17305421   17331586     67      11  807553       -1.208      0.88647
ENSG00000159363    1   17312453   17338423     56      11  807553       -1.051      0.85338
ENSG00000117118    1   17345217   17380665    121      12  807553      -1.6687      0.95241
ENSG00000117115    1   17393256   17445930    272      16  807553     0.012137      0.49516
ENSG00000204362    1   17516278   17524112     50       6  807553    -0.027199      0.51085
ENSG00000142623    1   17531621   17572500    153      39  807553     -0.60065      0.72596
ENSG00000142619    1   17575593   17610728    176      26  807553      0.24239      0.40424
ENSG00000159339    1   17634690   17690499    304      24  807553       1.1111      0.13326
ENSG00000276747    1   17698691   17728195    171      17  807553     -0.18123      0.57191
ENSG00000227751    1   17733256   17733878      2       1  807553     -0.85654      0.80415
ENSG00000179051    1   17733256   17766220     75      12  807553     -0.58502      0.72073
ENSG00000074964    1   17866330   18024369    382      43  807553      -2.4659      0.99317
ENSG00000236648    1   18044182   18076473     71      12  807553       2.1653     0.015183
ENSG00000117148    1   18081808   18153558    181      22  807553       4.6043   2.0688e-06
ENSG00000284653    1   18342206   18372106    133      15  807553      0.70988      0.23889
ENSG00000261781    1   18392151   18400906     31       8  807553       1.3083     0.095387
ENSG00000117154    1   18434240   18704977   1000     124  807553       2.8561    0.0021441
ENSG00000230035    1   18493423   18505840     57      12  807553       1.2466      0.10628
ENSG00000225387    1   18712323   18715008      5       2  807553     -0.44757      0.67277
ENSG00000179023    1   18807476   18812620     28       6  807553      0.88828       0.1872
ENSG00000009709    1   18957500   19075360    362      55  807553     -0.21365      0.58459
ENSG00000179002    1   19166093   19186176    111      21  807553       1.9242     0.027168
ENSG00000255275    1   19175767   19247615    356      42  807553      0.26784      0.39441
ENSG00000169991    1   19230775   19283180    206      37  807553     -0.61347      0.73022
ENSG00000127481    1   19401000   19536770    315      22  807553       1.4055     0.079936
ENSG00000230424    1   19536995   19567198     97      15  807553     -0.26365      0.60398
ENSG00000127463    1   19542158   19578046    126      17  807553     -0.36529      0.64255
ENSG00000053372    1   19578033   19586622     55       9  807553       1.7152     0.043156
ENSG00000162482    1   19609052   19615744     27       5  807553       1.0634      0.14381
ENSG00000053371    1   19630459   19638640     27      10  807553        3.609    0.0001537
ENSG00000040487    1   19638820   19655794     86      13  807553       1.6348     0.051046
ENSG00000077549    1   19665270   19812033    550      25  807553      0.66449      0.25319
ENSG00000235185    1   19918296   19923326     12       4  807553     -0.57348      0.71684
ENSG00000158747    1   19923473   19984949    186      31  807553      -0.8721      0.80842
ENSG00000158748    1   19991780   20006055     41       8  807553       1.0226      0.15324
ENSG00000162542    1   20008706   20126438    402      50  807553      0.45094      0.32601
ENSG00000235434    1   20140860   20145995     40       9  807553      -1.9345      0.97347
ENSG00000169914    1   20209006   20239438     85      17  807553      0.65066      0.25763
ENSG00000188784    1   20246502   20250110     19       6  807553     -0.17518      0.56953
ENSG00000188257    1   20301924   20306909     17       8  807553       1.3685     0.085576
ENSG00000127472    1   20354672   20417683    219      27  807553      0.70215      0.24129
ENSG00000117215    1   20438432   20446059     26      11  807553     -0.72325      0.76524
ENSG00000158786    1   20465819   20476879     24      11  807553      0.15393      0.43883
ENSG00000227066    1   20480831   20487061     11       5  807553      0.65328      0.25679
ENSG00000187980    1   20487746   20503917     57      13  807553        1.084      0.13917
ENSG00000225986    1   20510735   20512979      5       2  807553    -0.016345      0.50652
ENSG00000162543    1   20512578   20522541      9       3  807553     -0.34198      0.63382
ENSG00000284710    1   20598511   20601498     11       5  807553      0.32439      0.37282
ENSG00000158816    1   20617412   20681387    262      27  807553       1.7398     0.040946
ENSG00000226664    1   20620704   20649680    122      22  807553       1.6611     0.048348
ENSG00000236963    1   20687072   20757727    178      24  807553       1.6863     0.045869
ENSG00000284641    1   20802715   20805430      5       3  807553       -1.938      0.97369
ENSG00000284743    1   20805272   20806890      2       1  807553     -0.27096      0.60679
ENSG00000162545    1   20808884   20812713      4       2  807553      0.89976      0.18412
ENSG00000090432    1   20825941   20834654     27       9  807553       0.7011      0.24162
ENSG00000183114    1   20878932   20881503      3       1  807553     -0.37258      0.64527
ENSG00000158825    1   20915441   20945401    125      20  807553       1.3844     0.083121
ENSG00000158828    1   20959948   20978004     73      10  807553     -0.96932      0.83381
ENSG00000117242    1   20969150   20978686     48       8  807553     -0.49633      0.69017
ENSG00000244038    1   20978260   20988037     28       6  807553    0.0030565      0.49878
ENSG00000117245    1   20990507   21044510    193      45  807553      0.80984      0.20902
ENSG00000189410    1   21046225   21059330     43      12  807553       1.1899      0.11704
ENSG00000233069    1   21059373   21060445      5       3  807553       2.5478    0.0054207
ENSG00000127483    1   21069154   21113816     99      15  807553         2.57    0.0050848
ENSG00000075151    1   21132785   21503381    790      30  807553       2.6206    0.0043889
ENSG00000117298    1   21543740   21671997    368      40  807553       1.7728     0.038133
ENSG00000236936    1   21592575   21593744      1       1  807553     -0.17205       0.5683
ENSG00000231105    1   21619783   21626267     10       4  807553       1.3922     0.081936
ENSG00000236009    1   21742391   21743985     17       3  807553       -0.705      0.75959
ENSG00000142794    1   21766621   21811498    168      17  807553      0.71307       0.2379
ENSG00000162551    1   21835865   21904905    316      30  807553      0.25498      0.39937
ENSG00000233431    1   21912965   21917680     23       8  807553      -1.0736      0.85849
ENSG00000076864    1   21922708   21995856    276      40  807553       2.5839    0.0048844
ENSG00000090686    1   22004791   22110099    364      31  807553      0.57588      0.28235
ENSG00000187942    1   22138758   22151714     39      15  807553      -1.0554      0.85437
ENSG00000142798    1   22148738   22263790    391      40  807553     -0.18461      0.57323
ENSG00000219073    1   22303514   22325135    162      18  807553     -0.42374      0.66412
ENSG00000142789    1   22328149   22339032      9       5  807553     -0.29409      0.61566
ENSG00000228397    1   22350483   22352541     11       4  807553      -2.4457      0.99277
ENSG00000070831    1   22379120   22419439    106      16  807553      -1.4931      0.93229
ENSG00000162552    1   22443798   22470462    103      20  807553      -1.1277      0.87028
ENSG00000184677    1   22778344   22857650    154      20  807553      0.34045      0.36676
ENSG00000070886    1   22890057   22930087    153      24  807553      0.36161      0.35882
ENSG00000173372    1   22962999   22966101      6       3  807553       1.0008      0.15845
ENSG00000159189    1   22970123   22974603     21       4  807553     -0.85861      0.80472
ENSG00000173369    1   22979255   22988031     26       6  807553      -1.0064      0.84289
ENSG00000133216    1   23037332   23247993    446      59  807553       4.9128   4.4883e-07
ENSG00000225952    1   23162206   23163342      1       1  807553       1.5614      0.05922
ENSG00000215906    1   23279536   23291831     38      10  807553      0.36161      0.35882
ENSG00000227868    1   23337327   23342343      9       3  807553      0.92146       0.1784
ENSG00000004487    1   23345936   23410182     80      11  807553      0.94002       0.1736
ENSG00000240553    1   23346640   23414551     86      11  807553      0.87449      0.19093
ENSG00000169641    1   23410516   23504301    188      23  807553       1.4052     0.079974
ENSG00000179546    1   23518388   23521222      5       2  807553       2.4105    0.0079654
ENSG00000261326    1   23607802   23613245      4       2  807553     -0.50924      0.69471
