GENE             CHR      START       STOP  NSNPS  NPARAM        N        ZSTAT            P
ENSG00000144451    2  213284379  214410501     13       1  1154267       4.3433    7.019e-06
ENSG00000153820    2  227979950  228181645      7       1  1154267       4.0191   2.9211e-05
ENSG00000204120    2  232697299  232860575     59       1  1154267       3.9953   3.2304e-05
ENSG00000115474    2  232766464  232776568      6       1  1154267       3.9211   4.4073e-05
ENSG00000163359    2  237324003  237414375      1       1  1154267       3.9059    4.694e-05
ENSG00000144455    3    3700814    4467281      7       2  1154267       4.5198   3.0955e-06
ENSG00000154822    3   16802651   17090594     39       2  1154267       5.4415    2.641e-08
ENSG00000282987    3   21006730   21226305     16       2  1154267        4.297    8.655e-06
ENSG00000077092    3   25174332   25597932     61       2  1154267       4.2831   9.2155e-06
ENSG00000179796    3   26622806   26710776      4       1  1154267        4.141    1.729e-05
ENSG00000173769    3   44241886   44332098     31       1  1154267       3.8082   6.9999e-05
ENSG00000196345    3   44555193   44594173      1       1  1154267       3.8397     6.16e-05
ENSG00000236869    3   44557357   44685653      4       1  1154267       3.9068   4.6767e-05
ENSG00000144792    3   44578223   44599694      1       1  1154267       3.8397     6.16e-05
ENSG00000186448    3   44584888   44648471      4       1  1154267       3.9068   4.6767e-05
ENSG00000164048    3   48241100   48299253      1       1  1154267       3.9466    3.963e-05
ENSG00000172113    3   48290722   48301685      1       1  1154267       3.9466    3.963e-05
ENSG00000177352    3   49162535   49166321      3       1  1154267       4.1635   1.5673e-05
ENSG00000185909    3   49171611   49176486      3       1  1154267       5.0544   2.1592e-07
ENSG00000236980    3   49177632   49191858      9       1  1154267       4.9166   4.4041e-07
ENSG00000173421    3   49198428   49258104     27       2  1154267       4.8171   7.2818e-07
ENSG00000225399    3   49260085   49261316      2       1  1154267       4.1285   1.8261e-05
ENSG00000188315    3   49268602   49277909      2       1  1154267       3.9914   3.2842e-05
ENSG00000114316    3   49277831   49340712     12       1  1154267       4.7178   1.1919e-06
ENSG00000067560    3   49359145   49412998     48       3  1154267       5.0362   2.3738e-07
ENSG00000145022    3   49412206   49416475      4       1  1154267       4.9669    3.402e-07
ENSG00000145020    3   49416775   49422753      4       1  1154267       3.7886   7.5748e-05
ENSG00000283189    3   49416777   49429314      8       2  1154267       5.2305   8.4534e-08
ENSG00000145029    3   49422946   49429326      3       1  1154267       4.9246   4.2277e-07
ENSG00000173402    3   49468703   49535618     42       3  1154267       5.0865   1.8234e-07
ENSG00000226913    3   49549306   49554366      1       1  1154267       3.8549    5.788e-05
ENSG00000164061    3   49554489   49671545     80       5  1154267       5.3669    4.006e-08
ENSG00000235120    3   49640483   49641769      3       1  1154267       4.4782   3.7635e-06
ENSG00000164062    3   49674002   49683963      4       1  1154267       4.5629   2.5225e-06
ENSG00000173531    3   49683947   49689501      3       1  1154267       4.6199   1.9194e-06
ENSG00000164068    3   49689499   49721529     23       2  1154267       5.2138   9.2512e-08
ENSG00000176020    3   49716834   49719695      1       1  1154267       4.3638    6.391e-06
ENSG00000173540    3   49716844   49723951      1       1  1154267       4.3638    6.391e-06
ENSG00000176095    3   49724294   49786542     53       3  1154267       5.1957   1.0198e-07
ENSG00000187492    3   49790732   49799835      5       2  1154267       5.2855   6.2688e-08
ENSG00000182179    3   49805207   49813946      4       1  1154267        4.981   3.1627e-07
ENSG00000183763    3   49828599   49856574     20       3  1154267       5.4042   3.2541e-08
ENSG00000164076    3   49857988   49870222      6       1  1154267        4.209   1.2823e-05
ENSG00000235455    3   51873596   51875767      1       1  1154267       3.7632    8.386e-05
ENSG00000114861    3   70952817   71583993      4       1  1154267       4.2206   1.2182e-05
ENSG00000241163    3   72035300   72279503      1       1  1154267       3.9613    3.727e-05
ENSG00000185008    3   75906695   77649964      7       1  1154267       3.9215   4.3992e-05
ENSG00000239440    3   81986138   82463675      2       1  1154267       3.9799   3.4477e-05
ENSG00000206538    3   86876388   86991119      1       1  1154267       3.9598    3.751e-05
ENSG00000080224    3   96814581   97752460      2       1  1154267       4.0294   2.7958e-05
ENSG00000240423    3  107883248  107928907      1       1  1154267       3.9908    3.293e-05
ENSG00000163606    3  112921209  112975122     48       1  1154267       3.9007   4.7959e-05
ENSG00000160145    3  124080023  124726325      1       1  1154267        3.796    7.353e-05
ENSG00000244215    3  127322307  127390670      1       1  1154267       3.7484    8.899e-05
ENSG00000118007    3  136336233  136752403     11       1  1154267        4.052   2.5394e-05
ENSG00000158092    3  136862208  136949823      2       1  1154267       3.9253   4.3313e-05
ENSG00000144962    3  172889358  173141268      9       1  1154267       3.9393   4.0868e-05
ENSG00000237473    3  173153737  173336965      1       1  1154267         3.93    4.247e-05
ENSG00000284917    3  184249695  184293031      1       1  1154267       4.8607    5.849e-07
ENSG00000175166    3  184298709  184309054      1       1  1154267       4.3878    5.726e-06
ENSG00000114867    3  184314495  184335358      3       1  1154267       4.5635   2.5154e-06
ENSG00000145012    3  188153284  188890671      1       1  1154267        3.725    9.767e-05
ENSG00000163960    3  196347662  196432474      1       1  1154267       3.8497    5.912e-05
ENSG00000185798    3  196554177  196568674      3       1  1154267       3.7662   8.2878e-05
ENSG00000004468    4   15778275   15853230      1       1  1154267       4.1712    1.515e-05
ENSG00000250064    4   28435449   28600275     19       1  1154267       3.9469    3.959e-05
ENSG00000248176    4   29118308   29202770      2       1  1154267        4.201   1.3285e-05
ENSG00000163288    4   46993723   47426444      3       1  1154267       4.3688   6.2462e-06
ENSG00000251339    4   58780626   58984152     34       3  1154267       4.5594   2.5647e-06
ENSG00000251266    4   58984282   59046959      6       1  1154267       4.9176   4.3797e-07
ENSG00000250375    4   59047020   59075256      1       1  1154267       3.9907    3.294e-05
ENSG00000249111    4   59152834   59176146      1       1  1154267       3.7926    7.453e-05
ENSG00000150471    4   61201258   62078335     34       2  1154267       4.0745   2.3059e-05
ENSG00000205682    4   61420246   61428221     11       1  1154267       3.9372   4.1215e-05
ENSG00000249307    4   78971748   79308798      2       1  1154267       3.8176   6.7367e-05
ENSG00000156269    4   79225694   79326050      2       1  1154267       3.8176   6.7367e-05
ENSG00000184305    4   90127535   91601913      5       1  1154267       4.2862    9.088e-06
ENSG00000250777    4  137690477  137734977      1       1  1154267       3.9397    4.079e-05
ENSG00000196782    4  139716753  140154184      2       1  1154267       3.7727   8.0755e-05
ENSG00000168843    4  161383897  162164035      4       1  1154267       4.6348   1.7867e-06
ENSG00000038295    4  165873258  166103895      1       1  1154267       3.8765    5.298e-05
ENSG00000250043    4  173877471  173913252      1       1  1154267       3.8047    7.098e-05
ENSG00000249638    5    7362979    7364531      2       1  1154267       3.6534   0.00012942
ENSG00000249865    5    7367929    7373074      5       2  1154267       5.4712   2.2347e-08
ENSG00000223597    5    7373117    7379790      3       1  1154267       4.1514   1.6521e-05
ENSG00000078295    5    7396208    7830081     10       1  1154267       4.3426   7.0414e-06
ENSG00000145526    5   19472951   20575873      4       1  1154267       3.8175   6.7394e-05
ENSG00000251273    5   25087450   25190956      1       1  1154267       3.9839    3.389e-05
ENSG00000151388    5   33523535   33892192      5       1  1154267       4.0379   2.6962e-05
ENSG00000248529    5   61658474   61698432      1       1  1154267       3.7416    9.141e-05
ENSG00000184349    5  107376889  107670895      4       1  1154267       3.8415   6.1152e-05
ENSG00000249959    5  107699835  107716841      9       1  1154267       3.8332   6.3234e-05
ENSG00000152495    5  111223653  111494886      3       1  1154267       4.1341   1.7816e-05
ENSG00000172795    5  112976702  113020970     14       1  1154267       3.9645   3.6776e-05
ENSG00000171444    5  113022099  113488830      8       2  1154267       4.4307   4.6957e-06
ENSG00000113396    5  128538013  129033642     10       1  1154267        4.171   1.5166e-05
ENSG00000280780    5  147559994  147662009      1       1  1154267       3.9066     4.68e-05
ENSG00000211445    5  151020438  151028993      1       1  1154267       3.8703    5.434e-05
ENSG00000170624    5  155870344  156767788     36       2  1154267       4.0534   2.5237e-05
ENSG00000254163    5  156704058  156739812      3       1  1154267        3.875   5.3303e-05
ENSG00000253693    5  165349030  165778689      2       1  1154267       4.4928   3.5141e-06
ENSG00000134516    5  169637247  170083382      1       1  1154267       3.7717    8.108e-05
ENSG00000251670    5  174751304  174850725      4       1  1154267       3.7438   9.0634e-05
ENSG00000074276    5  176542511  176595974      1       1  1154267       3.8122    6.886e-05
ENSG00000124783    6    7268306    7347446     10       1  1154267       4.0582   2.4725e-05
ENSG00000238221    6    7276031    7298872      2       1  1154267       4.0359     2.72e-05
ENSG00000111863    6   11712054   11807046     10       2  1154267       4.3705   6.1972e-06
ENSG00000272168    6   21664772   22368328      4       1  1154267       4.4699   3.9121e-06
ENSG00000234745    6   31269491   31357188      1       1  1154267       4.1429    1.715e-05
ENSG00000197283    6   33419661   33457541      1       1  1154267       4.0134    2.992e-05
ENSG00000274259    6   33437363   33454453      1       1  1154267       4.0134    2.992e-05
ENSG00000096433    6   33620365   33696574      2       1  1154267       3.7457   8.9931e-05
ENSG00000112139    6   37630679   37699306      1       1  1154267       4.6869    1.387e-06
ENSG00000188107    6   63719980   65707225    136       3  1154267       4.3631    6.412e-06
ENSG00000112249    6  100508194  100881372     69       3  1154267       4.3864   5.7625e-06
ENSG00000164418    6  101398788  102070083      1       1  1154267       3.7846    7.697e-05
ENSG00000187772    6  104936616  105083332      1       1  1154267        4.943    3.846e-07
ENSG00000118690    6  108848416  108974472      1       1  1154267       4.1127    1.955e-05
ENSG00000112425    6  145382535  145736023      1       1  1154267       4.0619    2.434e-05
ENSG00000055208    6  149218641  149411613      1       1  1154267       3.7905    7.517e-05
ENSG00000120262    6  151494030  151621193     18       1  1154267       3.9332   4.1911e-05
ENSG00000091831    6  151656691  152129619     76       4  1154267       5.1722   1.1567e-07
ENSG00000185345    6  161347420  162727771     33       1  1154267       3.8983   4.8436e-05
ENSG00000112530    6  162727132  163315492      1       1  1154267       3.7208     9.93e-05
ENSG00000002822    7    1815793    2233243    356      10  1154267       6.9453   1.8878e-12
ENSG00000176349    7    1838586    1849931     37       3  1154267       5.9382   1.4409e-09
ENSG00000106268    7    2242222    2251146      1       1  1154267       3.7266    9.705e-05
ENSG00000106266    7    2251770    2354318     13       1  1154267       4.6742   1.4756e-06
ENSG00000146555    7    3301448    4269000     28       5  1154267       5.8819   2.0275e-09
ENSG00000219545    7    7640711    7968020      1       1  1154267       3.9153    4.514e-05
ENSG00000283117    7   10449820   10779944      1       1  1154267        3.743    9.092e-05
ENSG00000229618    7   12726152   13751920      1       1  1154267       3.9446    3.997e-05
ENSG00000223838    7   19353534   19578606      1       1  1154267       4.1282    1.828e-05
ENSG00000170419    7   54542325   54571080      1       1  1154267       3.7482    8.904e-05
ENSG00000158321    7   69598296   70793495      2       1  1154267       3.7286   9.6289e-05
ENSG00000009954    7   73440398   73522278      7       1  1154267       4.3974   5.4771e-06
ENSG00000106635    7   73536356   73558002      1       1  1154267       4.1905    1.392e-05
ENSG00000214253    7  101239458  101252316      1       1  1154267       3.7911    7.498e-05
ENSG00000189056    7  103471784  103989516      5       2  1154267       5.2998   5.7963e-08
ENSG00000226965    7  110432239  110534754     11       1  1154267       4.0459   2.6057e-05
ENSG00000128573    7  114086327  114693772     17       1  1154267       3.9322   4.2089e-05
ENSG00000224595    7  114414244  114419875      2       1  1154267       3.7805   7.8267e-05
ENSG00000128595    7  128739292  128771807     14       1  1154267       4.0759    2.292e-05
ENSG00000128617    7  128772491  128775790      4       1  1154267        4.044   2.6275e-05
ENSG00000158467    7  129225023  129430211      3       1  1154267       4.0941   2.1188e-05
ENSG00000080802    7  135361795  135510127      1       1  1154267       4.0712    2.339e-05
ENSG00000182372    8    1755778    1801711      2       1  1154267       3.8224   6.6071e-05
ENSG00000283239    8    1763888    1958627     23       4  1154267       5.8878    1.957e-09
ENSG00000104728    8    1823976    1958641     17       3  1154267       5.3009   5.7622e-08
ENSG00000185053    8   14089864   15238339      8       2  1154267       4.4362   4.5774e-06
ENSG00000172817    8   64587763   64798761      1       1  1154267       4.4595    4.107e-06
ENSG00000253250    8   90958637   90985257      1       1  1154267       3.7247    9.779e-05
ENSG00000253434    8  111376639  111756826      1       1  1154267       3.8451    6.026e-05
ENSG00000184374    8  118995452  119106582      1       1  1154267       3.7451    9.016e-05
ENSG00000165071    8  132685007  132760712      1       1  1154267       3.8648     5.56e-05
ENSG00000129292    8  132775358  132848807      3       1  1154267       3.9785   3.4679e-05
ENSG00000264668    8  143247110  143276403      1       1  1154267       3.8584    5.706e-05
ENSG00000250571    8  143267433  143276931      1       1  1154267       3.8584    5.706e-05
ENSG00000196092    9   36833275   37034185     24       2  1154267       4.5179   3.1226e-06
ENSG00000154330    9   68328308   68531061      4       1  1154267       3.9298   4.2512e-05
ENSG00000224958    9   68355189   68357852      2       1  1154267        3.681   0.00011614
ENSG00000226337    9   68541036   68644442      2       1  1154267       3.9299   4.2494e-05
ENSG00000106772    9   76611376   76906087      1       1  1154267       4.3721    6.152e-06
ENSG00000225937    9   76691980   76863307      1       1  1154267       4.3721    6.152e-06
ENSG00000188938    9   93446494   93453592      2       1  1154267       4.5959   2.1546e-06
ENSG00000048828    9   93451722   93566107     45       2  1154267       4.0092   3.0459e-05
ENSG00000197724    9   93576407   93679587     91       2  1154267       4.3703   6.2027e-06
ENSG00000078725    9  119153458  119369467      1       1  1154267       3.8085    6.991e-05
ENSG00000196642    9  136807943  136841187      1       1  1154267       3.7792    7.866e-05
ENSG00000054148    9  136848724  136851027      1       1  1154267       3.8496    5.915e-05
ENSG00000127191    9  136881912  136926607      1       1  1154267       3.9283    4.277e-05
ENSG00000186193    9  137062124  137070588      1       1  1154267       4.5219    3.065e-06
ENSG00000197355    9  137077501  137084539      2       1  1154267       4.4124   5.1123e-06
ENSG00000177239    9  137086927  137109187     10       2  1154267       4.8485   6.2187e-07
ENSG00000176978    9  137110542  137115177      1       1  1154267       4.0645    2.407e-05
ENSG00000187609    9  137306896  137423262     28       3  1154267       5.8045   3.2271e-09
ENSG00000148408    9  137877789  138124624      5       1  1154267       4.4339   4.6266e-06
ENSG00000065809   10   14518557   14774897      5       1  1154267       3.9813   3.4274e-05
ENSG00000078403   10   21524675   21743630     11       1  1154267        4.283   9.2183e-06
ENSG00000216937   10   32446140   32882874      1       1  1154267        3.736    9.348e-05
ENSG00000079393   10   75094432   75109221      2       1  1154267       3.8829   5.1605e-05
ENSG00000156671   10   75099586   75182123     20       1  1154267       4.1797   1.4594e-05
ENSG00000226051   10   75269819   75373500     14       1  1154267       3.9722     3.56e-05
ENSG00000270087   10   75279726   75401246     14       1  1154267       3.9722     3.56e-05
ENSG00000156113   10   76869601   77638369      3       1  1154267        3.878   5.2664e-05
ENSG00000166167   10  101354033  101557321      1       1  1154267        3.761    8.462e-05
ENSG00000120049   10  101825974  101843920      1       1  1154267       3.7547    8.679e-05
ENSG00000120029   10  101845599  102056193      5       1  1154267       3.9225   4.3818e-05
ENSG00000107957   10  103594027  103855543      2       1  1154267       5.0538   2.1655e-07
ENSG00000156395   10  104641101  105265235     53       1  1154267       4.1665   1.5468e-05
ENSG00000273143   10  110428840  110496204      1       1  1154267       3.7887    7.572e-05
ENSG00000171798   10  133160447  133226412      6       1  1154267       4.0798   2.2537e-05
ENSG00000021762   11    3087116    3166739      7       1  1154267       4.1111   1.9689e-05
ENSG00000165973   11   20669551   21575681      5       2  1154267       4.9912   3.0005e-07
ENSG00000205213   11   27365961   27472775     14       2  1154267       4.3845   5.8134e-06
ENSG00000248990   11   28679183   28683469      4       1  1154267       3.8795   5.2328e-05
ENSG00000254530   11   29335878   29594295      1       1  1154267       3.7698    8.168e-05
ENSG00000007372   11   31784779   31818062     12       1  1154267       3.9125   4.5666e-05
ENSG00000285283   11   31812391   32104665     17       1  1154267       3.8951   4.9079e-05
ENSG00000110427   11   33376466   33674102      2       1  1154267       4.2892   8.9674e-06
ENSG00000156599   11   57667747   57701187      9       1  1154267       3.8347    6.287e-05
ENSG00000213593   11   57712600   57740973      8       1  1154267       3.6226   0.00014583
ENSG00000254462   11   57712605   57791586      9       1  1154267       3.7659   8.2989e-05
ENSG00000211450   11   57741250   57743554      1       1  1154267        3.764    8.361e-05
ENSG00000254732   11   57742163   57793243      1       1  1154267        3.764    8.361e-05
ENSG00000133315   11   63998558   64166106     32       3  1154267       4.9405    3.896e-07
ENSG00000256824   11   64035970   64103653     19       3  1154267       4.9525   3.6634e-07
ENSG00000126500   11   64103188   64119173     14       2  1154267       4.7538   9.9827e-07
ENSG00000162302   11   64359148   64372215      1       1  1154267       3.8418    6.107e-05
ENSG00000168014   11   74012714   74171210      1       1  1154267       3.9266    4.308e-05
ENSG00000254631   11   74397549   74485742      1       1  1154267       3.7877    7.601e-05
ENSG00000165895   11  100687653  100993941      2       1  1154267       3.7841   7.7134e-05
ENSG00000110660   11  107790991  107928293      1       1  1154267       3.7481     8.91e-05
ENSG00000149294   11  112961247  113278436     42       3  1154267       4.5365   2.8604e-06
ENSG00000149292   11  113314529  113383544      2       1  1154267       3.6914   0.00011151
ENSG00000170209   11  113387791  113400418      6       1  1154267       4.4157   5.0348e-06
ENSG00000256757   11  113405321  113412117      6       1  1154267       3.7613   8.4526e-05
ENSG00000149295   11  113409615  113475691     70       5  1154267       5.7178   5.3956e-09
ENSG00000166682   11  113687546  113706373      5       1  1154267       4.2397    1.119e-05
ENSG00000086827   11  113733187  113773811     13       1  1154267       4.2732   9.6354e-06
ENSG00000048028   11  113797874  113875570     27       1  1154267        4.472    3.875e-06
ENSG00000256452   11  113818077  113822458      4       1  1154267       4.3151   7.9781e-06
ENSG00000149305   11  113904677  113946565      1       1  1154267        4.038    2.695e-05
ENSG00000165495   11  125164687  125433389      2       1  1154267       3.6712   0.00012071
ENSG00000183715   11  132414977  133532519      7       1  1154267       4.3378    7.197e-06
ENSG00000080854   11  133908564  133956985      3       1  1154267       4.5703    2.435e-06
ENSG00000151067   12    1970786    2697950      4       1  1154267       4.1523    1.646e-05
ENSG00000165714   12   12357079   12469694      1       1  1154267       4.3556    6.634e-06
ENSG00000256995   12   22699859   23174125      1       1  1154267       3.9477    3.946e-05
ENSG00000087494   12   27958084   27972705      2       1  1154267       3.8836   5.1471e-05
ENSG00000257042   12   27958517   27969813      2       1  1154267       3.8836   5.1471e-05
ENSG00000094916   12   54230940   54280133      1       1  1154267       4.1213    1.884e-05
ENSG00000135486   12   54280193   54287088      2       1  1154267       3.8878   5.0585e-05
ENSG00000111481   12   54301202   54351849      1       1  1154267       3.7824    7.766e-05
ENSG00000258231   12   58544124   58813060     13       1  1154267       3.9527    3.864e-05
ENSG00000257259   12   58565960   58781747      1       1  1154267       3.9585    3.771e-05
ENSG00000198673   12   61708259   62279150      7       1  1154267       3.9605   3.7392e-05
ENSG00000135655   12   62260338   62417431     29       1  1154267       3.9651   3.6688e-05
ENSG00000061987   12   62466817   62600479     18       1  1154267       3.7983   7.2832e-05
ENSG00000257354   12   62602752   62622213      1       1  1154267       3.8386    6.186e-05
ENSG00000127314   12   68610839   68671901      1       1  1154267       3.9115    4.586e-05
ENSG00000135643   12   70366276   70434292      1       1  1154267       3.8002    7.228e-05
ENSG00000067798   12   77324641   78213008     11       2  1154267       4.5009   3.3827e-06
ENSG00000257156   12   89048187   89309553      1       1  1154267        3.988    3.332e-05
ENSG00000139344   12   95943293   95968716      3       1  1154267        3.898   4.8494e-05
ENSG00000136045   12  107685732  107713167     16       1  1154267       3.8463   5.9948e-05
ENSG00000110851   12  107732866  107761272     32       1  1154267       3.8293   6.4258e-05
ENSG00000258136   12  107736555  107759968     22       1  1154267       3.7458   8.9924e-05
ENSG00000257407   12  115582061  115639734      4       1  1154267       3.7423   9.1173e-05
ENSG00000183955   12  123383773  123409358      1       1  1154267       4.2318    1.159e-05
ENSG00000150977   12  123410683  123436717      2       1  1154267       4.2761   9.5118e-06
ENSG00000182870   12  132196372  132329349      2       1  1154267       3.9842   3.3859e-05
ENSG00000120658   13   43213518   43786908      1       1  1154267        3.804    7.118e-05
ENSG00000278630   13   55062945   55161490      5       1  1154267        4.084   2.2134e-05
ENSG00000139734   13   59665583   60163987     14       1  1154267       4.1132   1.9513e-05
ENSG00000118922   13   73686089   73995056      1       1  1154267       3.8476    5.964e-05
ENSG00000234377   13   77919689   78617328      2       1  1154267       5.1643   1.2066e-07
ENSG00000229249   13   78012883   78053595      1       1  1154267       3.7756    7.982e-05
ENSG00000152193   13   78614291   78659179      1       1  1154267       3.7553    8.655e-05
ENSG00000183098   13   93226842   94407401      1       1  1154267       3.7939    7.415e-05
ENSG00000185352   13   96090839   96839562     29       2  1154267       4.2258   1.1904e-05
ENSG00000169208   14   21568520   21580076      1       1  1154267       3.8632    5.595e-05
ENSG00000129467   14   24318349   24335093      1       1  1154267       4.0203    2.906e-05
ENSG00000258973   14   24332310   24337382      1       1  1154267       4.6238    1.884e-06
ENSG00000129465   14   24336021   24340045      1       1  1154267       4.6238    1.884e-06
ENSG00000139865   14   37595847   38041442      8       1  1154267       3.7824    7.766e-05
ENSG00000259048   14   38034287   38194281      8       1  1154267       3.8519   5.8614e-05
ENSG00000165379   14   41607570   41904549     27       1  1154267       4.0563   2.4933e-05
ENSG00000139915   14   46840092   47674954      1       1  1154267       3.9522    3.872e-05
ENSG00000165588   14   56799905   56810479      4       1  1154267       4.4202   4.9301e-06
ENSG00000248550   14   56813183   57152177      6       1  1154267       4.6806   1.4301e-06
ENSG00000258776   14   56817570   56893710      3       1  1154267       4.5659   2.4863e-06
ENSG00000070182   14   64746283   64879907      1       1  1154267        3.748    8.911e-05
ENSG00000258561   14   66212810   66509394      2       1  1154267       3.8154    6.797e-05
ENSG00000196553   14   66411704   66498677      2       1  1154267       3.8154    6.797e-05
