GENE             CHR      START       STOP  NSNPS  NPARAM     N        ZSTAT            P
ENSG00000272106    1    1549138    1551175      6       3  9907       1.1498      0.12511
ENSG00000197530    1    1550795    1565990     41       9  9907      0.78558      0.21606
ENSG00000248333    1    1570603    1650919    171      25  9866      0.31766      0.37537
ENSG00000272004    1    1590786    1594063      3       1  9907     0.093817      0.46263
ENSG00000189339    1    1590990    1624167     77      15  9815    -0.049694      0.51982
ENSG00000008128    1    1634169    1655763     69       5  9907       1.0057      0.15727
ENSG00000215790    1    1656277    1677438     74      11  9872      0.59828      0.27483
ENSG00000008130    1    1682671    1711896     81      13  9825      0.68921      0.24535
ENSG00000078369    1    1716724    1822556    191      27  9700      0.60144      0.27377
ENSG00000231050    1    1822910    1824097      2       1  9907        1.281      0.10009
ENSG00000169885    1    1846266    1848735     11       3  9907      0.76722      0.22147
ENSG00000178821    1    1849029    1850712      7       3  9907      0.91829      0.17923
ENSG00000142609    1    1853390    1935276    387      29  9846     0.025149      0.48997
ENSG00000233542    1    1944652    1946969      3       1  9907      -1.3181      0.90626
ENSG00000187730    1    1950737    1962197     32       8  9865      0.18386      0.42706
ENSG00000226969    1    1980642    1981509      1       1  9907       1.0275       0.1521
ENSG00000067606    1    1981909    2116834    481      38  9556    -0.032119      0.51281
ENSG00000271806    1    2072523    2076718     13       5  9907     -0.47946       0.6842
ENSG00000182873    1    2113233    2115828      3       2  9907     -0.22236      0.58798
ENSG00000162585    1    2115900    2144159     66      16  9683      -1.0816      0.86028
ENSG00000234396    1    2143962    2152177     21       7  9907     0.034081      0.48641
ENSG00000157933    1    2160134    2241558    266      42  9708      -1.0251      0.84735
ENSG00000116151    1    2252692    2323146    337      42  9858      -1.3648      0.91385
ENSG00000157916    1    2323214    2336883     44      14  9249      -2.4097      0.99202
ENSG00000157911    1    2335403    2345236     36      12  9582      -2.3957      0.99171
ENSG00000149527    1    2357419    2436969    332      44  9810      0.39609      0.34602
ENSG00000224387    1    2423739    2424697      3       2  9907     0.059679      0.47621
ENSG00000229393    1    2424876    2425918      2       1  9907      0.31494       0.3764
ENSG00000157881    1    2439972    2458067     58      10  9441       1.1795       0.1191
ENSG00000197921    1    2460184    2461684      3       2  9907       1.1405      0.12705
ENSG00000272449    1    2461503    2478899     59      11  9825       1.6475      0.04973
ENSG00000238164    1    2481359    2488470     20       5  9452     -0.26365      0.60397
ENSG00000157873    1    2487078    2496821     27       6  9554      0.43114      0.33318
ENSG00000228037    1    2512999    2515972      8       2  9907     -0.15208      0.56044
ENSG00000157870    1    2517930    2522908     11       4  9907     -0.14687      0.55838
ENSG00000142606    1    2522078    2564429    181      12  9816       0.5846      0.27941
ENSG00000237058    1    2564007    2568059     17       5  9530      0.20264      0.41971
ENSG00000215912    1    2567415    2718282    128      16  9712      0.02862      0.48858
ENSG00000284745    1    2877223    2885272     27       7  9178     0.085981      0.46574
ENSG00000169717    1    2938047    2939467      3       2  9459     -0.12378      0.54925
ENSG00000177133    1    2976179    2985001     21       9  9565      0.86069       0.1947
ENSG00000142611    1    2985732    3355185   1624     165  9780       -1.116      0.86778
ENSG00000272235    1    3223200    3226660     16       4  9907      0.97897       0.1638
ENSG00000130762    1    3370990    3397677    100      13  9876      0.45377        0.325
ENSG00000162591    1    3406484    3528059    554      76  9794      0.41492       0.3391
ENSG00000238260    1    3539754    3541307      5       2  9907      0.83234      0.20261
ENSG00000158109    1    3541566    3546691     13       5  9907      0.56228      0.28696
ENSG00000116213    1    3547331    3569325     50      12  9797      0.19322      0.42339
ENSG00000078900    1    3569084    3652765    349      56  9794     -0.16086       0.5639
ENSG00000227589    1    3575502    3585336     41       8  9907      0.33236      0.36981
ENSG00000235131    1    3628764    3630862      9       4  9907      -1.6316      0.94862
ENSG00000162592    1    3663024    3688209     92      18  9749      0.95269      0.17037
ENSG00000235169    1    3689325    3692546     15       6  9907      0.33085      0.37038
ENSG00000130764    1    3695122    3713068    105      18  9598      0.69481      0.24359
ENSG00000272153    1    3701572    3702102      3       1  9907       1.1853      0.11796
ENSG00000116198    1    3728645    3773778    315      18  9797     -0.19948      0.57906
ENSG00000169598    1    3773831    3801993    180      24  9755     -0.62736      0.73479
ENSG00000198912    1    3805689    3816857     48       9  9034     -0.32822      0.62863
ENSG00000236423    1    3816936    3833789     65      13  9486      0.70474      0.24049
ENSG00000233304    1    4000625    4015322    120      24  9891      -1.6269      0.94812
ENSG00000226374    1    4004607    4009040     40       6  9907      -1.5747      0.94233
ENSG00000284668    1    4036193    4072759    168      21  9655       1.3586     0.087138
ENSG00000284703    1    4072981    4079568     36       3  9616      0.61192      0.27029
ENSG00000235054    1    4472087    4484749     58      14  9828      0.67835      0.24877
ENSG00000284694    1    4539191    4544435     21       5  9907   -0.0070605      0.50282
ENSG00000232596    1    4631541    4654069    128      20  9890     -0.66959      0.74844
ENSG00000196581    1    4714792    4852594    719      86  9833      0.69846      0.24244
ENSG00000284674    1    5033441    5041628     41      12  9907     0.074063      0.47048
ENSG00000231510    1    5146519    5150959     16       4  9787     -0.12533      0.54987
ENSG00000284616    1    5361988    5367454     19       6  9165     -0.14589        0.558
ENSG00000284692    1    5538796    5553117     55       9  9868       0.1321      0.44745
ENSG00000260972    1    5553038    5554734      8       2  9907    0.0038155      0.49848
ENSG00000236948    1    5621769    5728355    522      64  9701      -1.6393      0.94943
ENSG00000131697    1    5922871    6052533    431      24  9725      0.63702      0.26205
ENSG00000069424    1    6051526    6161253    341      50  9837      0.38841      0.34885
ENSG00000116254    1    6161853    6240183    300      31  9817      0.76905      0.22093
ENSG00000116251    1    6241329    6269449     69      13  9809     -0.78698      0.78435
ENSG00000158286    1    6265535    6281359     40       5  9738     -0.21474      0.58501
ENSG00000116237    1    6281253    6296032     33       6  9581     -0.74916      0.77312
ENSG00000225077    1    6296300    6299504      7       4  9907      0.23909      0.40552
ENSG00000158292    1    6307406    6321035     41       4  9874     -0.54617      0.70753
ENSG00000097021    1    6324329    6454451    480      28  9856     -0.27462      0.60819
ENSG00000271746    1    6453615    6454451      5       2  9907      -1.5484      0.93924
ENSG00000069812    1    6472478    6484730     44       8  9907     -0.48963       0.6878
ENSG00000187017    1    6484836    6521427    115      13  9859     -0.53201      0.70264
ENSG00000231868    1    6503094    6507066      6       2  9907     -0.25735      0.60155
ENSG00000215788    1    6521211    6526255     15       6  9907      0.31321      0.37706
ENSG00000171680    1    6526152    6580121    161      28  9716    -0.024583      0.50981
ENSG00000162408    1    6581407    6614595    129       5  9824    -0.041555      0.51657
ENSG00000173662    1    6615241    6639817     56       9  9907     -0.72022       0.7643
ENSG00000204859    1    6640061    6649340     12       6  9639      0.79203      0.21417
ENSG00000162413    1    6650784    6674667     53      13  9825       2.0375     0.020798
ENSG00000116273    1    6673745    6684093     21       5  9907       2.2544     0.012085
ENSG00000041988    1    6684926    6695646     34       7  9778       1.4962     0.067304
ENSG00000007923    1    6694228    6761984    159      19  9800       2.3142     0.010328
ENSG00000228750    1    6784697    6790072     18       5  9590       1.4105     0.079194
ENSG00000284744    1    6828014    6830098     12       2  9907     0.033636      0.48658
ENSG00000237436    1    6843952    6844903      1       1  9907       1.7881      0.03688
ENSG00000171735    1    6845384    7829766   3099     225  9721       1.4526     0.073165
ENSG00000237365    1    7068436    7074339     35      11  9663      0.85141      0.19727
ENSG00000237728    1    7442548    7449814     27       6  9907      0.59365      0.27637
ENSG00000270171    1    7753184    7754904      3       2  9907      0.60811      0.27156
ENSG00000270035    1    7758363    7758932      3       2  9907      0.98949      0.16121
ENSG00000269978    1    7760764    7761030      2       1  9907      -1.0948      0.86319
ENSG00000049245    1    7831329    7841492     36       9  9873       1.1152      0.13237
ENSG00000049246    1    7844380    7905237    255      23  9817       1.0651      0.14342
ENSG00000236266    1    7870302    7887402     68      14  9879      0.45673      0.32393
ENSG00000049247    1    7903143    7913572     41      13  9874      0.30913      0.37861
ENSG00000049249    1    7975954    8003225     62       9  9770      0.32101       0.3741
ENSG00000116288    1    8014351    8045565     78      14  9276       1.8564     0.031696
ENSG00000284747    1    8051194    8065372     28       5  9171       1.4478     0.073843
ENSG00000284716    1    8058247    8059994      1       1  9907     -0.32947       0.6291
ENSG00000116285    1    8064464    8086368     37       8  9248       1.3864     0.082817
ENSG00000238290    1    8086798    8182762    205      18  9503      0.56365       0.2865
ENSG00000227634    1    8262489    8275270     51      10  9739     -0.36666      0.64306
ENSG00000233645    1    8278250    8280589     22       3  9846     -0.18918      0.57502
ENSG00000162426    1    8377886    8404227     86      14  9800     -0.19074      0.57564
ENSG00000142599    1    8412457    8877702    776      29  9827       -1.028      0.84803
ENSG00000232912    1    8484705    8494898     19       6  9836     -0.37613      0.64659
ENSG00000074800    1    8921059    8939309     29       6  9841   -0.0096109      0.50383
ENSG00000230679    1    8938894    8939953      2       1  9907      0.80624      0.21005
ENSG00000131686    1    9005926    9035151    133      28  9791     -0.89178      0.81375
ENSG00000197241    1    9063359    9086404     79      20  9853        1.655      0.04896
ENSG00000142583    1    9095166    9148537    201      28  9698      0.08962      0.46429
ENSG00000180758    1    9160364    9189229     85      13  9855      0.42277      0.33623
ENSG00000228526    1    9208070    9258965    114      25  9810      -1.3945      0.91841
ENSG00000234546    1    9242063    9256343     41       6  9907      -1.5295      0.93693
ENSG00000049239    1    9294834    9331396    109      21  9715     -0.15358      0.56103
ENSG00000171621    1    9352939    9429591    364      51  9821      -1.0439      0.85174
ENSG00000284652    1    9481157    9482921      6       2  9907      0.70913      0.23912
ENSG00000284693    1    9485153    9500623     84       9  9883      0.30782      0.37911
ENSG00000235263    1    9561151    9563530      9       3  9907     -0.20689      0.58195
ENSG00000171612    1    9599541    9645237     74      12  9725      -1.0136      0.84462
ENSG00000188807    1    9648980    9674931     44       9  9757    -0.038556      0.51538
ENSG00000171608    1    9711790    9789172    185      38  8685     -0.49222      0.68872
ENSG00000179840    1    9712668    9714644      4       1  9907      0.88461      0.18818
ENSG00000231789    1    9732484    9747613     43       9  9726      -1.0821      0.86039
ENSG00000171603    1    9789084    9884584    171      22  8037      0.11446      0.45444
ENSG00000178585    1    9908334    9970394    118      19  9389      -1.2729      0.89847
ENSG00000223989    1    9908376    9910212      3       1  9123     -0.94127      0.82672
ENSG00000162441    1    9982171   10003465     53      11  9708      0.42494      0.33544
ENSG00000173614    1   10003486   10045559     98      16  9587        1.173       0.1204
ENSG00000162444    1   10057264   10076078     49       8  9643       0.5226      0.30063
ENSG00000130939    1   10092890   10241297    389      23  9519     -0.94367      0.82733
ENSG00000054523    1   10270863   10441661    571      19  9784     -0.36793      0.64354
ENSG00000284735    1   10441964   10447207     20       5  9907     -0.57562      0.71756
ENSG00000284642    1   10455473   10457489      4       2  9711     -0.53831      0.70482
ENSG00000142657    1   10458649   10480201     53       8  9825     -0.65959      0.74524
ENSG00000271989    1   10489938   10490734      7       3  9571      0.15057      0.44016
ENSG00000251503    1   10490159   10512210     66      11  9701       0.5242      0.30007
ENSG00000160049    1   10516579   10532583     33      10  9366      0.84464      0.19916
ENSG00000203469    1   10518612   10519395      1       1  9907       1.1008       0.1355
ENSG00000142655    1   10532345   10690815    424      31  9793      0.46265      0.32181
ENSG00000130940    1   10696661   10856707    487      90  9654      0.37953      0.35215
ENSG00000272078    1   10699298   10714390     42       9  9856        1.437     0.075353
ENSG00000175262    1   11006528   11042094    134      19  9771      -2.6736      0.99625
ENSG00000120948    1   11072401   11086477     27       5  9490       0.5312      0.29764
ENSG00000277726    1   11072719   11090585     30       4  9532       0.6956      0.24334
ENSG00000009724    1   11086580   11107290     62       9  9766      0.20427      0.41907
ENSG00000116649    1   11114641   11120081      8       3  9907       1.6045     0.054302
ENSG00000171824    1   11126675   11159938    105       7  9907       1.1944      0.11616
ENSG00000226849    1   11128528   11133154     15       2  9907      0.74184      0.22909
ENSG00000230337    1   11159732   11162157      8       2  9667       1.0873      0.13846
ENSG00000198793    1   11166592   11322564    357      11  9759      0.71998      0.23577
ENSG00000225602    1   11203955   11209594      8       4  9809      0.32053      0.37428
ENSG00000171819    1   11249398   11256038     14       2  9907      0.64905      0.25815
ENSG00000120942    1   11333263   11356106     36       5  9760     -0.75683      0.77542
ENSG00000284646    1   11371791   11379150     21       7  9907     -0.28945      0.61388
ENSG00000204624    1   11539223   11597641    156      16  9840     -0.02151      0.50858
ENSG00000235643    1   11669588   11673412     14       2  9907      0.81352      0.20796
ENSG00000284708    1   11683615   11703473     68      12  9658     -0.78823      0.78472
ENSG00000116661    1   11697075   11715842     56      19  9791     -0.69708      0.75712
ENSG00000132879    1   11714432   11723384     29       9  9868     -0.98513      0.83772
ENSG00000116663    1   11724181   11734411     36       9  9820     -0.49052      0.68812
ENSG00000116670    1   11734537   11751707     71      15  9891     -0.62709       0.7347
ENSG00000162490    1   11751786   11785914    114      22  9869     -0.46965       0.6807
ENSG00000177674    1   11796141   11814859     58      10  9821      0.61597      0.26896
ENSG00000215910    1   11821844   11849642    157      12  9859      0.36081      0.35912
ENSG00000177553    1   11837134   11839676     24       3  9907      0.83836      0.20092
ENSG00000177000    1   11845780   11866977     86      12  9907      0.73761      0.23038
ENSG00000011021    1   11866153   11903201    206      16  9907      0.70157      0.24147
ENSG00000242349    1   11901074   11908136     35       7  9907       1.4121     0.078956
ENSG00000175206    1   11905766   11908402     18       5  9832       1.5221     0.063988
ENSG00000120937    1   11917521   11918988      1       1  9907     0.056178       0.4776
ENSG00000116685    1   11979648   11986485     23       7  9907      0.51286      0.30403
ENSG00000083444    1   11994262   12035595    124      14  9625       1.9705     0.024393
ENSG00000116688    1   12040238   12073571     98      11  9670      0.51805      0.30221
ENSG00000116691    1   12079523   12092102     25       6  9710       1.3836     0.083244
ENSG00000120949    1   12123434   12204264    239      49  9792      0.18776      0.42553
ENSG00000028137    1   12227060   12269285    145      19  9822      -1.6338      0.94885
ENSG00000048707    1   12290089   12572099    564      23  9797     -0.86137      0.80548
ENSG00000229484    1   12587766   12588462      3       2  9907      0.69708      0.24288
ENSG00000162496    1   12627939   12677737    188      36  9818       1.5121     0.065251
ENSG00000204518    1   12704566   12727097     62       7  9673      -1.8021      0.96424
ENSG00000188984    1   12776118   12788726     45       7  9864    -0.023076      0.50921
ENSG00000157330    1   12806163   12823847     54      11  9907     -0.59864      0.72529
ENSG00000116726    1   12834984   12838049      9       3  9907      -0.3492      0.63653
ENSG00000239810    1   12884463   12891264     21       4  9907     -0.95082      0.82915
ENSG00000179172    1   12907261   12908578      2       1  9907      0.34552      0.36485
ENSG00000187545    1   12952727   12958101      4       2  9907     -0.18702      0.57418
ENSG00000204478    1   13736907   13747803      2       1  9907      0.55135       0.2907
ENSG00000162494    1   13801445   13840543    190      41  9618      0.77191      0.22008
ENSG00000259961    1   13839715   13842765     21       5  9907    -0.017963      0.50717
ENSG00000162493    1   13909960   13944452    118      30  9699     0.078163      0.46885
ENSG00000237445    1   13983806   13986405      4       1  9907      0.25407      0.39972
ENSG00000116731    1   14026693   14151574    397      32  9828      0.66951      0.25159
ENSG00000189337    1   14219287   15444539   5026     354  9758     -0.23596      0.59327
ENSG00000231606    1   14548386   14549613      3       2  9123      0.48688      0.31317
ENSG00000234593    1   14675450   14718071    196      42  9893     -0.45923      0.67697
ENSG00000175147    1   15438311   15478960    190      21  9876      0.09035        0.464
ENSG00000171729    1   15479028   15546976    371      28  9884      -1.6475      0.95027
ENSG00000204464    1   15490840   15497813     29       8  9907     -0.54855      0.70834
ENSG00000142621    1   15573768   15726779    510      57  9761     -0.62901      0.73533
ENSG00000233485    1   15653176   15670372     41       9  9907     -0.82976      0.79666
ENSG00000228140    1   15729475   15735929     20       5  9907      0.42769      0.33444
ENSG00000142634    1   15736391   15756839     67      19  9730     0.090915      0.46378
ENSG00000162438    1   15764935   15775737     31      11  9646      -1.3442      0.91055
ENSG00000142615    1   15783223   15798586     67      11  9734      -1.4788      0.93041
ENSG00000215704    1   15792404   15817895     91      16  9668        -1.04      0.85082
ENSG00000132906    1   15817327   15853029    139      10  9817     -0.69998      0.75803
ENSG00000116138    1   15853308   15918874    230      16  9823     -0.74781      0.77271
ENSG00000272510    1   15892106   15892451      1       1  9907      0.48652       0.3133
ENSG00000116771    1   15898848   15911605     59       6  9871     -0.95852       0.8311
ENSG00000237301    1   15912631   15930121    108       7  9836      -1.3989      0.91907
ENSG00000197312    1   15943995   15995539    125       8  9749      -1.3038      0.90386
ENSG00000116786    1   16010827   16061264    163      15  9818      -1.8271      0.96616
ENSG00000237938    1   16046807   16063391     41       9  9768       -1.736      0.95872
ENSG00000162461    1   16062900   16067891      7       3  9907     -0.17779      0.57056
ENSG00000224459    1   16066546   16076391     36       8  9907      0.14338      0.44299
ENSG00000162460    1   16068917   16074477     22       4  9907     -0.18759       0.5744
ENSG00000162458    1   16083102   16113089     73      13  9759       1.0827      0.13948
ENSG00000233954    1   16133664   16135843      9       2  9907     -0.93559      0.82526
ENSG00000179743    1   16160969   16174642     40       8  9873     -0.54906      0.70852
ENSG00000065526    1   16174359   16266955    160      20  9778     0.019515      0.49222
ENSG00000116809    1   16268364   16302627     57      13  9907     -0.37739      0.64706
ENSG00000183888    1   16330731   16335302     16       5  9907      0.13488      0.44635
ENSG00000173641    1   16340523   16346089     45       5  9907      -0.2834      0.61156
ENSG00000186510    1   16345370   16360545     89      13  9824     -0.69123      0.75529
ENSG00000184908    1   16370231   16383803    124      14  9898      -1.2162      0.88805
ENSG00000185519    1   16384264   16400127     94      14  9640     -0.39036      0.65186
ENSG00000142627    1   16450832   16482582     63      15  9788      0.54377       0.2933
ENSG00000227959    1   16481706   16483824      1       1  9907     0.023063       0.4908
ENSG00000224621    1   16485761   16488378      7       2  9429       -0.912      0.81912
ENSG00000142632    1   16524349   16539104     54       6  9861      -1.2345       0.8915
ENSG00000132881    1   16558195   16563657     15       6  9826      -1.8325      0.96656
ENSG00000037637    1   16573334   16678949    237      15  9861     -0.18656        0.574
ENSG00000055070    1   16679070   16724640    109      13  9875     -0.11795      0.54695
ENSG00000187144    1   16713612   16763919    149      26  9835      0.26372        0.396
ENSG00000157191    1   16767167   16786573     48      12  9780     -0.53508       0.7037
ENSG00000226029    1   16787443   16794976     32       7  9800      0.29042      0.38575
ENSG00000224174    1   16847189   16848291     10       3  9907      0.58781      0.27833
ENSG00000219481    1   16888814   16940057      7       2  9907       1.8116     0.035026
ENSG00000279151    1   17028041   17032089      4       2  9907       1.1865      0.11771
ENSG00000058453    1   17066768   17299474    314      28  9821       1.8914     0.029289
ENSG00000238142    1   17215033   17216144      8       4  9907       2.9079    0.0018195
ENSG00000117122    1   17300997   17307330     17       4  9907       1.2573      0.10432
ENSG00000226526    1   17305421   17331586     74      13  9889       1.0387      0.14948
ENSG00000159363    1   17312453   17338423     60      13  9907      0.46325      0.32159
ENSG00000117118    1   17345217   17380665    124      13  9863     -0.61147      0.72955
ENSG00000117115    1   17393256   17445930    285      18  9846       1.1452      0.12606
ENSG00000204362    1   17516278   17524112     53       6  9907     -0.56887      0.71528
ENSG00000142623    1   17531621   17572500    185      49  9765      -1.2266      0.89002
ENSG00000142619    1   17575593   17610728    173      25  9882       2.0862      0.01848
ENSG00000159339    1   17634690   17690499    318      27  9895       1.8676     0.030912
ENSG00000276747    1   17698691   17728195    171      16  9851      0.47195      0.31848
ENSG00000227751    1   17733256   17733878      2       1  9907      -2.5961      0.99529
ENSG00000179051    1   17733256   17766220     74      11  9896      0.32357      0.37313
ENSG00000074964    1   17866330   18024369    446      52  9769      0.65712      0.25555
ENSG00000236648    1   18044182   18076473     77      14  9774      -1.4221       0.9225
ENSG00000117148    1   18081808   18153558    226      27  9824      0.63994      0.26111
ENSG00000284653    1   18342206   18372106    153      19  9835     -0.68566      0.75354
ENSG00000261781    1   18392151   18400906     32       8  9907      0.54908      0.29148
ENSG00000117154    1   18434240   18704977   1106     135  9752     0.042005      0.48325
ENSG00000230035    1   18493423   18505840     59      13  9907      -0.1024      0.54078
ENSG00000225387    1   18712323   18715008      6       3  9718       0.5179      0.30226
ENSG00000179023    1   18807476   18812620     29       7  9841       1.0731       0.1416
ENSG00000009709    1   18957500   19075360    404      73  9837      0.63784      0.26179
ENSG00000179002    1   19166093   19186176    119      22  9749     -0.58829      0.72183
ENSG00000255275    1   19175767   19247615    386      48  9842     -0.21592      0.58548
ENSG00000169991    1   19230775   19283180    215      42  9732       1.1095      0.13361
ENSG00000127481    1   19401000   19536770    319      22  9629      0.03362      0.48659
ENSG00000230424    1   19536995   19567198     91      14  9644     -0.73842      0.76987
ENSG00000127463    1   19542158   19578046    118      16  9793     -0.72007      0.76426
ENSG00000053372    1   19578033   19586622     54       8  9884      -1.7575      0.96058
ENSG00000162482    1   19609052   19615744     29       5  9907     0.071761       0.4714
ENSG00000053371    1   19630459   19638640     28      11  9859       0.4808      0.31533
ENSG00000040487    1   19638820   19655794     84      12  9791       1.7922     0.036553
ENSG00000077549    1   19665270   19812033    541      24  9874      0.41993      0.33727
ENSG00000235185    1   19918296   19923326     12       4  9907       1.3448     0.089342
ENSG00000158747    1   19923473   19984949    186      31  9768      0.33258      0.36972
ENSG00000158748    1   19991780   20006055     41       9  9512     -0.15417      0.56126
ENSG00000162542    1   20008706   20126438    409      55  9738       1.1674      0.12153
ENSG00000235434    1   20140860   20145995     44      11  9907      0.86669      0.19306
ENSG00000169914    1   20209006   20239438     79      14  9782       0.7197      0.23586
ENSG00000188784    1   20246502   20250110     16       5  9907     -0.94627        0.828
ENSG00000188257    1   20301924   20306909     18       8  9299     -0.67821      0.75118
ENSG00000127472    1   20354672   20417683    217      26  9818    -0.043128       0.5172
ENSG00000117215    1   20438432   20446059     24       9  9907      -0.5121      0.69571
ENSG00000158786    1   20465819   20476879     26      12  9907     -0.59833      0.72519
ENSG00000227066    1   20480831   20487061     12       5  9907      -1.1864      0.88226
ENSG00000187980    1   20487746   20503917     59      14  9594      -1.5778      0.94269
ENSG00000225986    1   20510735   20512979      5       2  9907       1.1835      0.11831
ENSG00000162543    1   20512578   20522541     11       5  9907      0.59212      0.27688
ENSG00000284710    1   20598511   20601498     10       4  9907     -0.51175      0.69559
ENSG00000158816    1   20617412   20681387    256      24  9769    -0.083619      0.53332
ENSG00000226664    1   20620704   20649680    123      22  9720     -0.19008      0.57538
ENSG00000236963    1   20687072   20757727    177      24  9797      -1.5692      0.94171
ENSG00000284641    1   20802715   20805430      5       3  9907      0.25562      0.39912
ENSG00000284743    1   20805272   20806890      2       1  9907       1.1611      0.12281
ENSG00000162545    1   20808884   20812713      4       2  9907      0.99622      0.15957
ENSG00000090432    1   20825941   20834654     28      10  9907       1.1323      0.12875
ENSG00000183114    1   20878932   20881503      4       1  9907      -1.2993      0.90307
ENSG00000158825    1   20915441   20945401    126      20  9897      0.76363      0.22254
ENSG00000158828    1   20959948   20978004     75      10  9817     0.045777      0.48174
ENSG00000117242    1   20969150   20978686     50       9  9799      0.25186      0.40057
ENSG00000244038    1   20978260   20988037     28       6  9907       1.0015       0.1583
ENSG00000117245    1   20990507   21044510    219      46  9900      0.43375      0.33224
ENSG00000189410    1   21046225   21059330     38      10  9718     0.047829      0.48093
ENSG00000233069    1   21059373   21060445      6       3  9515      0.23738      0.40618
ENSG00000127483    1   21069154   21113816    101      16  9762     -0.71897      0.76392
ENSG00000075151    1   21132785   21503381    789      31  9762     -0.82358      0.79491
ENSG00000117298    1   21543740   21671997    372      39  9858       2.3182     0.010219
ENSG00000236936    1   21592575   21593744      1       1  9907      0.45515       0.3245
ENSG00000231105    1   21619783   21626267     10       4  9907       1.1341      0.12838
ENSG00000236009    1   21742391   21743985     17       3  9861     -0.24328       0.5961
